,Image,Accuracy,F1,Jaccard,Recall,Precision
465,pexels-photo-797408_0,0.7416534423828125,0.45032790078566337,0.29059560471791,0.29090032086907286,0.9964083040011493
466,pexels-photo-797770_0,0.995269775390625,0.9952915087676665,0.9906271495196414,0.9926755741380355,0.9979212670372345
467,pexels-photo-799965_0,0.9882240295410156,0.9892440148709246,0.9787169499120962,0.9907249087495725,0.9877675415402599
468,pexels-photo-800212_0,0.8746566772460938,0.6479826873218916,0.4792709984152139,0.9703211730355825,0.48640128669079213
469,pexels-photo-802457_0,0.9138565063476562,0.9539637042684792,0.9119795442674836,0.9188091750540945,0.9919153464276176
470,pexels-photo-802522_0,0.9839630126953125,0.9595574795574795,0.9222590010540526,0.9417462895124438,0.9780553812362723
471,pexels-photo-803968_cxuub1Q6aC_0,0.9972572326660156,0.9895520002325007,0.9793200644270593,0.9870133634808824,0.9921037296037296
472,pexels-photo-804430_0,0.9955101013183594,0.9901050029844723,0.9804039092286433,0.992901343854857,0.9873243687334429
473,pexels-photo-804607_0,0.9984054565429688,0.9822339340360422,0.9650881149252485,0.9893826526243685,0.9751877795594565
474,pexels-photo-805178_0,0.78741455078125,0.8810653918388254,0.78741455078125,0.78741455078125,1.0
475,pexels-photo-807843_0,0.9957923889160156,0.9912558169033067,0.9826632297004181,0.9955571833497882,0.9869914591983329
476,pexels-photo-808908_0,0.9886474609375,0.9795876373513313,0.9599919338576326,0.9692169876623641,0.990182619909314
477,pexels-photo-808964_0,0.8209953308105469,0.8523939391079781,0.7427583106745023,0.7501024193101921,0.9869898089264771
478,pexels-photo-811011_0,0.9948043823242188,0.9940958193892945,0.9882609482602588,0.9975466100588988,0.9906688209018412
479,pexels-photo-812745_0,0.9945564270019531,0.9935306038254215,0.987144375777013,0.9953762581301552,0.991691781379816
480,pexels-photo-813283_0,0.9742355346679688,0.9621743318622729,0.9271059306027737,0.9555066128296682,0.9689357622243528
481,pexels-photo-813544_0,0.9855728149414062,0.984986344004065,0.9704168394045822,0.9883291111004892,0.9816661127727927
482,pexels-photo-813940_q7nmAaYz0A_0,0.9920196533203125,0.9946116359814962,0.9892810296769963,0.9909362457786309,0.9983143917849867
483,pexels-photo-813961_0,0.8448829650878906,0.8183884841961403,0.6926036800169335,0.9698108414222354,0.7078652553503825
484,pexels-photo-818556_0,0.98321533203125,0.9719283918796493,0.9453897804420945,0.9608572798143149,0.9832576031393607
485,pexels-photo-819150_0,0.9931411743164062,0.980785671539711,0.9622958038878521,0.9903958216428541,0.9713602303035435
486,pexels-photo-819482_0,0.9957466125488281,0.99572814938834,0.9914926409436683,0.9935546023808978,0.997911227154047
487,pexels-photo-821382_0,0.98846435546875,0.9878044845942894,0.9759028463965831,0.979093881662576,0.9966714682161837
488,pexels-photo-821419_0,0.9931373596191406,0.994787365663836,0.9896287926392676,0.9929201901831265,0.9966615767808311
489,pexels-photo-824113_0,0.9799880981445312,0.9820262445609347,0.964687192880895,0.9671023774015265,0.9974179269642198
490,pexels-photo-825706_0,0.9966392517089844,0.9894945206949595,0.9792074768119704,0.9855106888361045,0.9935106917937789
491,pexels-photo-825860_wyhja5jIzr_0,0.9767990112304688,0.8560268913928605,0.748292844431569,0.959968144411999,0.772395232602845
492,pexels-photo-825996_0,0.9904060363769531,0.9927679801241664,0.9856398134032215,0.9960992048379093,0.9894589621749273
493,pexels-photo-833052_0,0.9697799682617188,0.93506983148646,0.87805741553144,0.9816213797731926,0.8927336181667371
494,pexels-photo-833169_0,0.9904289245605469,0.9811945824807561,0.9630833970925784,0.9787078156072908,0.9836940186354073
495,pexels-photo-833185_KHjpHKhX3f_0,0.9881439208984375,0.9809873371260781,0.9626841479667183,0.9845045000798104,0.9774952149901862
496,pexels-photo-835907_0,0.9885215759277344,0.9898081879981168,0.9798220261126721,0.9963178638155114,0.9833830249759393
497,pexels-photo-835942_0,0.9962196350097656,0.9947556425793136,0.9895660047589968,0.9918425495989869,0.9976858977761265
498,pexels-photo-835969_o4Lyl8nM5g_0,0.994964599609375,0.9902834008097166,0.9807538091419407,0.9838667212731103,0.9967843276725645
499,pexels-photo-835986_0,0.9829902648925781,0.9721115537848606,0.9457364341085271,0.9925539931287278,0.9524941782081138
500,pexels-photo-838574_0,0.995574951171875,0.9976669723737349,0.9953448054449724,0.9960723207042513,0.9992667381126967
501,pexels-photo-839604_0,0.9934349060058594,0.9953366120662791,0.9907165166169498,0.9952637967659427,0.9954094380219936
502,pexels-photo-840266_nUmtBFybka_0,0.9801521301269531,0.9580108624599518,0.9194058056321447,0.951567910734898,0.9645416578643743
503,pexels-photo-840667_0,0.9963226318359375,0.9631357552581262,0.9288928228959209,0.9888496270121712,0.9387253074916139
504,pexels-photo-848203_0,0.8903541564941406,0.8634673025493894,0.7597381971378895,0.7836339495102773,0.961411933951786
505,pexels-photo-848305_0,0.9741134643554688,0.97512518053122,0.9514578385647658,0.9781657461813956,0.9721034591126021
506,pexels-photo-848607_0,0.9643173217773438,0.9037594913266251,0.8244171640950557,0.8663747189016452,0.944516129032258
507,pexels-photo-848699_0,0.9790611267089844,0.956953408672057,0.9174598878212358,0.9686443234318193,0.9455413321761771
508,pexels-photo-852485_0,0.993743896484375,0.9894570374275171,0.9791340636411059,0.9917139175257732,0.9872104061369525
509,pexels-photo-852793_0,0.9517898559570312,0.954873955580947,0.9136447806271311,0.9310054309984682,0.979998534154207
510,pexels-photo-852854_0,0.9773750305175781,0.9505242873945794,0.9057134681419305,0.9175134873983413,0.9859991000657644
511,pexels-photo-852858_0,0.9923477172851562,0.9773497132017525,0.9557027713370874,0.9830774123205525,0.9716883700044904
512,pexels-photo-852943_0,0.9968414306640625,0.9703332139018273,0.9423759482218665,0.9506458859870823,0.990853212351822
513,pexels-photo-853169_0,0.9988937377929688,0.9966046130429692,0.9932322053675613,0.9977494373593399,0.9954624128736492
514,pexels-photo-855248_0,0.999114990234375,0.995282635217568,0.9906095685258641,0.9948780487804878,0.9956875508543531
515,pexels-photo-859194_0,0.9932365417480469,0.9868673476190123,0.9740751571867232,0.9969321480949388,0.9770037398254748
516,pexels-photo-859209_0,0.9764175415039062,0.9556597954411786,0.9150847504189445,0.9941206315098338,0.9200640813169816
517,pexels-photo-860481_0,0.9956817626953125,0.9569549015134231,0.9174626321545752,0.9656945510360706,0.9483720229122701
518,pexels-photo-860491_0,0.9927864074707031,0.7558424790187218,0.6075134910751349,0.8768723786698622,0.664170637621965
519,pexels-photo-860645_0,0.9944190979003906,0.995745274870366,0.9915266017213219,0.9957018390777856,0.9957887144527364
520,pexels-photo-863075_0,0.966339111328125,0.9798975742222384,0.9605874365754306,0.9608663988955559,0.9996978557051815
521,pexels-photo-864078_0,0.9705772399902344,0.9777081569128412,0.9563884946595272,0.9892561161766512,0.9664266940921038
522,pexels-photo-866019_0,0.9782981872558594,0.9848320433415897,0.9701173454916009,0.9897588424437299,0.9799540503111951
523,pexels-photo-866821_0,0.99432373046875,0.9875786767283837,0.975462146072789,0.9916846887625945,0.9835065258957519
524,pexels-photo-867852_0,0.998748779296875,0.9941501694310683,0.9883683818575126,0.9902998862990335,0.9980305092028934
525,pexels-photo-868866_0,0.9916305541992188,0.9846364998669523,0.9697379310344828,0.9776671487373456,0.9917059271588569
526,pexels-photo-873513_0,0.9959678649902344,0.9946476405564023,0.9893522715825527,0.9973698107076123,0.991940289462787
527,pexels-photo-874283_0,0.9347152709960938,0.7771150239633258,0.6354767939679227,0.6993506950141816,0.8743369574773613
528,pexels-photo-875722_0,0.9927406311035156,0.9900064593037606,0.9802106839428887,0.9887343445150734,0.9912818517388973
529,pexels-photo-878119_0,0.9852104187011719,0.9647855981543548,0.9319669398283819,0.9455393544481832,0.9848316273549919
530,pexels-photo-879471_0,0.9253807067871094,0.9253832685492822,0.8611286624022946,0.9287311261523383,0.9220594607332628
531,pexels-photo-879651_0,0.9901351928710938,0.9871348404043621,0.9745965008792008,0.9914160087938443,0.9828904872297847
532,pexels-photo-880470_0,0.9879302978515625,0.963204168023445,0.9290201005025126,0.9584558057722128,0.9679998130010986
533,pexels-photo-881638_0,0.9969024658203125,0.9939287903937314,0.9879308550959438,0.9902564026161708,0.9976285178236398
534,pexels-photo-883090_0,0.9781494140625,0.9306100692930174,0.8702252027731207,0.8866983701925296,0.9790976293652817
535,pexels-photo-884417_0,0.9934349060058594,0.9960312610258764,0.9920938993017273,0.9948589197282045,0.9972063685561774
536,pexels-photo-884421_0,0.9966621398925781,0.9924182689391643,0.9849506380929448,0.9888111888111888,0.9960517619229833
537,pexels-photo-9058_0,0.9601364135742188,0.7892125221881556,0.6518175457301836,0.9846982433180651,0.6584873270726043
538,pexels-photo-91626_0,0.9955978393554688,0.97540808933214,0.9519966722129783,0.9592589487802834,0.9921102826426218
539,pexels-photo-91950_0,0.9881782531738281,0.9875847812413616,0.975474057425053,0.9824484492941917,0.9927751018895887
540,pexels-photo-93140_0,0.9973869323730469,0.9959432168809557,0.991919215751041,0.9942180128409777,0.9976744186046511
541,photographer-ocean-woman-with-camera-center-591670_0,0.9546928405761719,0.9205844003878172,0.8528544526487933,0.9631738747184173,0.8816018646585728
542,plank-fitness-muscular-exercising-163437_0,0.9918365478515625,0.9852216068394956,0.9708736542675541,0.9739490176267391,0.9967581918535597
543,portrait-child-hands-57449_0,0.994842529296875,0.9969430576658708,0.9939047481651128,0.9945683557095424,0.9993291267769074
544,portrait-of-a-girl-girl-hair-makeup-159072_0,0.9952430725097656,0.9908177165789184,0.9818025275078073,0.9828926223520819,0.9988716502115655
545,portrait-studio-female-underwear-104840_0,0.978668212890625,0.970477678759978,0.9426485067279291,0.9438682248557169,0.9986310002390317
546,portrait-sunset-beauty-young-women_0,0.9802474975585938,0.9823578714966168,0.9653274407392527,0.9903753014158818,0.9744692069028451
547,pylon-flight-girl-model-163497_0,0.96990966796875,0.9699449804154665,0.9416438558851816,0.9708845986620798,0.9690071791279986
548,review-viewing-platform-view-sky-160407_0,0.9903488159179688,0.9868186601923539,0.9739802949585535,0.9882603387283599,0.9853811817831837
549,sammy,0.4979896545410156,0.46763943219835025,0.3051758457014029,0.3430063497715269,0.7345372288375758
550,smile-color-laugh-black-157907_0,0.9893417358398438,0.9941973242063377,0.9884616019954738,0.9899538015493231,0.9984773839370262
551,soccer-football-soccer-player-goal-keeper-159636_0,0.9776191711425781,0.9726993108518727,0.9468496625447298,0.9509589838774247,0.9954569265203105
552,softball-player-female-youth-163375_0,0.98931884765625,0.9929824561403509,0.9860627177700348,0.9879510861976102,0.9980653352411277
553,soldier-military-uniform-american_0,0.9811477661132812,0.9789115239859012,0.958694125906857,0.9855817150713181,0.9723310106301816
554,sunglasses-white-dress-fashion-model-157887_0,0.9758949279785156,0.982227084921289,0.965074890841762,0.981622442095795,0.9828324730807549
555,tea-summer-pretty-young-woman-vintage-37832_0,0.8935165405273438,0.8133292317569014,0.6853874330797408,0.723682018326788,0.9283271761365371
556,tourist-girl-backpack-vacation-163259_0,0.9903030395507812,0.9941264273798136,0.9883214495736548,0.988948447541903,0.9993589148007062
557,tulips-yellow-blonde-pretty-young-woman-37606_0,0.9858169555664062,0.9886672600251162,0.9775885037101334,0.9804133745216692,0.9970613007740214
558,vintage-woman-on-bed-retro-bedroom-37738_0,0.93359375,0.8733926805143424,0.7752414398595259,0.9739655144446787,0.7916463406594856
559,water-splashing-childhood-child-160976_0,0.9884757995605469,0.98024392636432,0.9612533347014159,0.9784586863715289,0.9820356927592442
560,wedding-dresses-character-fashion-individuality-157997_0,0.9008865356445312,0.9190662496729257,0.850252154116596,0.9573571975547394,0.8837205122982735
561,wildernessculture-rei1440project-welltravelled-awesomeearth_0,0.9975814819335938,0.9466509592729719,0.8987058635564786,0.9176182707993474,0.9775808133472367
562,woman-poses-e-learning-female-159750_0,0.9880485534667969,0.9913036237214273,0.9827571973428583,0.9968458837387164,0.985822650634337
563,woman-pregnant-pier-belly-54634_0,0.9972114562988281,0.9974364099920391,0.9948859303619026,0.997397933777064,0.9974748891756916
564,women-modeling-style-skin_0,0.9811248779296875,0.9363240933776026,0.8802719771577903,0.8884628535143848,0.9896354733405875
565,women-sexy-outdoors-girl-48843_0,0.9928092956542969,0.9925199896827445,0.9851510496671787,0.990998129893182,0.9940465308523238
566,young-girl-ballerina-dance-591679_0,0.9945030212402344,0.9888184491708891,0.9778841874242215,0.9813785136696188,0.9963720522924876
567,young-woman-pretty-shooting-157717_0,0.9682807922363281,0.9735510323526698,0.9484651093605707,0.9634773630165016,0.9838375785941137
